Amount,Applicant,Average,Beneficiary,Community_ID,Deviation,Frequency,Linkage
9359953,HELIX PHARMA (PVT) LIMITED.,4679976.5,GNOSIS BIORESEARCH SRL,5,2070398.049,2,0
2928758,HELIX PHARMA (PVT) LIMITED.,2928758,JIANGYIN DRY EQUIPMENT MANUFACTURE,5,,1,0
6412107.62,HELIX PHARMA (PVT) LIMITED.,3206053.81,JINAN MINGXIN PHARMACEUTICAL CO,5,3017817.46,2,0
774028.9,HELIX PHARMA (PVT) LIMITED.,774028.9,KOPALLE PHARMA CHEMICALS PVT LTD,5,,1,0
3101984,HELIX PHARMA (PVT) LIMITED.,3101984,LIANYUNGANG JINGYAO NEW MATERIAL,5,,1,0
17790431.23,HELIX PHARMA (PVT) LIMITED.,1976714.581,PELLTECH HEALTHCARE PVT LTD,5,1055423.57,9,0
18010916.08,HELIX PHARMA (PVT) LIMITED.,3602183.216,SHANGHAI PUXI LTD,5,1679145.755,5,0
5227833.03,HELIX PHARMA (PVT) LIMITED.,2613916.515,SHANGHAI ZIJIANG COLOR PRINTING,5,829857.1031,2,0
7792588.25,HELIX PHARMA (PVT) LIMITED.,7792588.25,SHANKUS PHARMACEUTICALS,5,,1,0
2353466.25,HELIX PHARMA (PVT) LIMITED.,2353466.25,SHIMADZU ASIA PACIFIC PTE LTD,5,,1,1
6660309.48,HELIX PHARMA (PVT) LIMITED.,2220103.16,SINOCHEM QINGDAO CO LTD,5,76641.1548,3,0
2756170.47,HELIX PHARMA (PVT) LIMITED.,1378085.235,TAIZHOU BONA CHEMICAL CO LTD,5,25886.80449,2,0
962306.2,HELIX PHARMA (PVT) LIMITED.,962306.2,TIANJIN TOPWORK FINE CHEMICAL,5,,1,0
15689775,HELIX PHARMA (PVT) LIMITED.,7844887.5,VITAL HEALTH CARE PVT LTD,5,73962.30865,2,0
53240364.25,HELIX PHARMA (PVT) LIMITED.,8873394.042,VITAL LABORATORIES PVT LTD,5,6781658.689,6,0
11723941,HELIX PHARMA (PVT) LIMITED.,3907980.333,ZHEJIANG TIANYU PHARMACEUTICAL,5,2934870.303,3,0
857996,"VEGA PHARMACEUTICALS (PVT) LTD.,",857996,AARTI DRUGS LTD,5,,1,0
2785014.4,"VEGA PHARMACEUTICALS (PVT) LTD.,",1392507.2,AARTI INDUSTRIES LTD,5,135037.3134,2,0
174156.5,"VEGA PHARMACEUTICALS (PVT) LTD.,",174156.5,ARIHANTANAM LIFE CARE PVT LTD,5,,1,0
1437763.6,"VEGA PHARMACEUTICALS (PVT) LTD.,",718881.8,CAMBREX PROFARMACO MILANO SRL,5,0,2,0
1152894,"VEGA PHARMACEUTICALS (PVT) LTD.,",1152894,DSM SINOCHEM PHARMACEUTICALS,5,,1,0
719996,"VEGA PHARMACEUTICALS (PVT) LTD.,",719996,HARBIN PHARMACEUTICAL GROUP,5,,1,0
347998,"VEGA PHARMACEUTICALS (PVT) LTD.,",347998,INFOARK CO LTD,5,,1,0
1787991,"VEGA PHARMACEUTICALS (PVT) LTD.,",893995.5,KOPALLE PHARMA CHEMICALS PVT LTD,5,330923.8523,2,0
1529992,"VEGA PHARMACEUTICALS (PVT) LTD.,",1529992,KORES INDIA LIMITED,5,,1,0
2022279.25,"VEGA PHARMACEUTICALS (PVT) LTD.,",1011139.625,LIZHU PHARMACEUTICAL TRADING CO,5,123241.1106,2,0
719997,"VEGA PHARMACEUTICALS (PVT) LTD.,",359998.5,MSN LABORATORIES PRIVATE LIMITED,5,169704.9204,2,0
199199,"VEGA PHARMACEUTICALS (PVT) LTD.,",199199,NECTAR LIFESCIENCES LTD,5,,1,0
2808678.86,"VEGA PHARMACEUTICALS (PVT) LTD.,",936226.2867,SINOPHARM WEIQIDA PHARMACEUTICAL,5,573476.6824,3,0
997869.69,"VEGA PHARMACEUTICALS (PVT) LTD.,",498934.845,SUZHOU DAWNRAYS PHARMACEUTICAL,5,137569.8941,2,0
4140460.77,"VEGA PHARMACEUTICALS (PVT) LTD.,",1035115.193,TAIZHOU BONA CHEMICAL CO LTD,5,379283.1719,4,0
423623.92,"VEGA PHARMACEUTICALS (PVT) LTD.,",423623.92,VITAL HEALTH CARE PVT LTD,5,,1,0
1409993,"VEGA PHARMACEUTICALS (PVT) LTD.,",704996.5,VITAL LABORATORIES PVT LTD,5,572752.9572,2,0
3347152,"VEGA PHARMACEUTICALS (PVT) LTD.,",3347152,ZHEJIANG JIANGNAN PHARMACEUTICAL,5,,1,0
2067953.56,"VEGA PHARMACEUTICALS (PVT) LTD.,",413590.712,ZHEJIANG JINGXIN PHARMACEUTICAL,5,16941.38991,5,0
2471988,"VEGA PHARMACEUTICALS (PVT) LTD.,",617997,ZIBO CHANGMEI INTERNATIONAL TRADE,5,242733.0385,4,0
2622885.72,MCOLSON RESEARCH LABORATORIES,437147.62,ACS DOBFAR SPA,5,110785.4432,6,0
748396.59,MCOLSON RESEARCH LABORATORIES,149679.318,ARIHANTANAM LIFE CARE PVT LTD,5,67109.22985,5,0
2321988,MCOLSON RESEARCH LABORATORIES,773996,AVRA LABORATORIES PRIVATE LIMITED,5,10392.30485,3,0
876278.29,MCOLSON RESEARCH LABORATORIES,219069.5725,EVEREST ORGANICS LIMITED,5,49326.99441,4,0
25532414.45,MCOLSON RESEARCH LABORATORIES,3647487.779,HEBEI XINGANG PHARMACEUTICAL CO,5,1442205.464,7,0
3748783,MCOLSON RESEARCH LABORATORIES,937195.75,KOPRAN RESEARCH LABORATORIES,5,247066.6679,4,0
1240511.7,MCOLSON RESEARCH LABORATORIES,413503.9,LIZHU PHARMACEUTICAL TRADING CO,5,158931.2519,3,0
2745710.62,MCOLSON RESEARCH LABORATORIES,2745710.62,LUOHE CHAMP GROWING TRADING CO,5,,1,0
1029596,MCOLSON RESEARCH LABORATORIES,257399,MANGALAM DRUG AND ORGANICS LTD,5,24504.69343,4,0
3159553.66,MCOLSON RESEARCH LABORATORIES,631910.732,NECTAR LIFESCIENCES LTD,5,703405.2206,5,0
1295994,MCOLSON RESEARCH LABORATORIES,1295994,NEXCHEM PHARMACEUTICAL CO LTD,5,,1,0
2042989,MCOLSON RESEARCH LABORATORIES,680996.3333,NINGXIA QIYUAN PHARMACEUTICAL CO,5,213125.5686,3,0
462848.36,MCOLSON RESEARCH LABORATORIES,462848.36,NORTHEAST PHARM TRADING,5,,1,0
527997,MCOLSON RESEARCH LABORATORIES,527997,QILU ANTIBIOTICS PHARMACEUTICAL,5,,1,0
1919990,MCOLSON RESEARCH LABORATORIES,1919990,RUIAN HUALIAN IMP AND EXP,5,,1,1
6010767.31,MCOLSON RESEARCH LABORATORIES,1202153.462,SHANDONG RUIYING PIONEER,5,631813.8582,5,0
2719561,MCOLSON RESEARCH LABORATORIES,2719561,SHIMADZU ASIA PACIFIC PTE LTD,5,,1,1
2849986,MCOLSON RESEARCH LABORATORIES,2849986,SINOPHARM WEIQIDA PHARMACEUTICAL,5,,1,0
2327988,MCOLSON RESEARCH LABORATORIES,1163994,SPANSULES FORMULATIONS,5,0,2,0
2422641.35,MCOLSON RESEARCH LABORATORIES,807547.1167,SRIAM LABS PVT LTD,5,56203.11458,3,0
1679992,MCOLSON RESEARCH LABORATORIES,1679992,WUXI HEXIA CHEMICAL COMPANY,5,,1,0
420485.97,MCOLSON RESEARCH LABORATORIES,420485.97,ZHEJIANG CHEMICALS IMPORT AND,5,,1,0
1511992,MCOLSON RESEARCH LABORATORIES,1511992,ZHEJIANG EASTASIA PHARMACEUTICAL,5,,1,0
2152789,MCOLSON RESEARCH LABORATORIES,1076394.5,ZHEJIANG MEDICINES AND HEALTH,5,921496.6075,2,1
772122.67,MCOLSON RESEARCH LABORATORIES,386061.335,ZHEJIANG STARRY PHARMACEUTICAL CO,5,20840.79151,2,0
9224412.02,MCOLSON RESEARCH LABORATORIES,1537402.003,ZHUHAI UNITED LABORATORIES TRADING,5,956696.5989,6,0
508797,MCOLSON RESEARCH LABORATORIES,508797,ZIBO CHANGMEI INTERNATIONAL TRADE,5,,1,0
12147023.2,"OPAL LABORATORIES (PVT) LTD.,",2024503.867,BAOJI TIANXIN PHARMACEUTICAL CO,5,71647.18358,6,0
11941712.37,"OPAL LABORATORIES (PVT) LTD.,",2388342.474,BEIJING SINO HANSON IMPORT AND,5,933032.44,5,0
17565709.96,"OPAL LABORATORIES (PVT) LTD.,",3513141.992,BIOFAC AS,5,400302.2207,5,0
131999,"OPAL LABORATORIES (PVT) LTD.,",131999,CADILA PHARMACEUTICALS LTD,5,,1,0
11625824.25,"OPAL LABORATORIES (PVT) LTD.,",2325164.85,DSM SINOCHEM PHARMACEUTICALS,5,998492.7632,5,0
667585.52,"OPAL LABORATORIES (PVT) LTD.,",222528.5067,ELKAY CHEMICALS PVT LTD,5,65732.99485,3,0
7997978.39,"OPAL LABORATORIES (PVT) LTD.,",727088.9445,ENALTEC LABS PRIVATE LIMITED,5,328235.2865,11,0
6065771,"OPAL LABORATORIES (PVT) LTD.,",1516442.75,GHANI GLASS LIMITED,5,843983.5936,4,1
1286240.37,"OPAL LABORATORIES (PVT) LTD.,",428746.79,GLENMARK PHARMACEUTICALS LIMITED,5,34990.28436,3,0
17326127.15,"OPAL LABORATORIES (PVT) LTD.,",2165765.894,HUBEI HONGYUAN PHARMACEUTICAL,5,572714.0801,8,0
703424.91,"OPAL LABORATORIES (PVT) LTD.,",351712.455,INFOARK CO LTD,5,138679.3305,2,0
914203.67,"OPAL LABORATORIES (PVT) LTD.,",457101.835,IPCA LABORATORIES LIMITED,5,22197.72942,2,0
8500351.9,"OPAL LABORATORIES (PVT) LTD.,",1416725.317,JIANGXI MEDICINES AND HEALTH,5,397502.0076,6,0
266726.17,"OPAL LABORATORIES (PVT) LTD.,",266726.17,LIAONING PHARMACEUTICAL FOREIGN,5,,1,0
566397,"OPAL LABORATORIES (PVT) LTD.,",566397,MANGALAM DRUG AND ORGANICS LTD,5,,1,0
2685566.49,"OPAL LABORATORIES (PVT) LTD.,",895188.83,NANTONG HUIDESENG PACKAGING,5,464554.0554,3,0
4406653.66,"OPAL LABORATORIES (PVT) LTD.,",440665.366,NECTAR LIFESCIENCES LTD,5,186246.8135,10,0
1778174.5,"OPAL LABORATORIES (PVT) LTD.,",1778174.5,NINGBO SMART PHARMACEUTICAL CO,5,,1,0
42195000,"OPAL LABORATORIES (PVT) LTD.,",1917954.545,PHARMAGEN LIMITED,5,1614781.676,22,0
156897.75,"OPAL LABORATORIES (PVT) LTD.,",156897.75,SAI KRISHNA AGENCIES,5,,1,0
9623952,"OPAL LABORATORIES (PVT) LTD.,",2405988,SHAANXI BAOXIN PHARMACEUTICAL CO,5,339480.8036,4,0
3725693.67,"OPAL LABORATORIES (PVT) LTD.,",532241.9529,SPANSULES FORMULATIONS,5,373742.3793,7,0
562216.94,"OPAL LABORATORIES (PVT) LTD.,",562216.94,TIANJIN TOPWORK FINE CHEMICAL,5,,1,0
1547992,"OPAL LABORATORIES (PVT) LTD.,",1547992,ZHEJIANG GUOBANG PHARMACEUTICAL,5,,1,0
1662946.35,"OPAL LABORATORIES (PVT) LTD.,",554315.45,ZHEJIANG JINGXIN PHARMACEUTICAL,5,18207.53158,3,0
959995,EFROZE CHEMICAL INDUSTRIES (PVT),959995,ALCON BIOSCIENCES PRIVATE LIMITED,5,,1,0
2590029.87,EFROZE CHEMICAL INDUSTRIES (PVT),518005.974,ALPHAMED FORMULATION PVT LIMITED,5,159159.5933,5,0
3887981,EFROZE CHEMICAL INDUSTRIES (PVT),1943990.5,ANHUI MENOVO PHARMACEUTICAL CO,5,441232.5101,2,0
68314484.93,EFROZE CHEMICAL INDUSTRIES (PVT),4879606.066,BAOJI TIANXIN PHARMACEUTICAL CO,5,2134548.305,14,0
831596,EFROZE CHEMICAL INDUSTRIES (PVT),831596,BASF SOUTH EAST ASIA PTE LIMITED,5,,1,1
1330553,EFROZE CHEMICAL INDUSTRIES (PVT),1330553,BIOFAC AS,5,,1,0
3323983,EFROZE CHEMICAL INDUSTRIES (PVT),1661991.5,CHANGZHOU JIAFA GRANULATING,5,364864.9778,2,0
361198,EFROZE CHEMICAL INDUSTRIES (PVT),361198,ELKAY CHEMICALS PVT LTD,5,,1,0
1184994,EFROZE CHEMICAL INDUSTRIES (PVT),1184994,EUROASIA TRANS CONTINENTAL,5,,1,0
924595,EFROZE CHEMICAL INDUSTRIES (PVT),924595,GIVAUDAN MEA FZE,5,,1,1
863996,EFROZE CHEMICAL INDUSTRIES (PVT),863996,GULSHAN POLYOLS LIMITED,5,,1,0
10119904.87,EFROZE CHEMICAL INDUSTRIES (PVT),5059952.435,HANGZHOU ZHONGBAO IMP AND EXP,5,92452.88935,2,0
164742.64,EFROZE CHEMICAL INDUSTRIES (PVT),164742.64,HARIKA DRUGS PRIVATE LIMITED,5,,1,0
998395,EFROZE CHEMICAL INDUSTRIES (PVT),499197.5,IDEAL CURES PRIVATE LIMITED,5,14424.27123,2,0
33662170.88,EFROZE CHEMICAL INDUSTRIES (PVT),4808881.554,KYOWA CHEMICAL INDUSTRY CO LTD,5,1822315.925,7,0
7639896.75,EFROZE CHEMICAL INDUSTRIES (PVT),1273316.125,MOEHS CATALANA,5,37426.01928,6,0
956995,EFROZE CHEMICAL INDUSTRIES (PVT),318998.3333,MOREPEN LABORATORIES LIMITED,5,21283.35031,3,0
23848457.99,EFROZE CHEMICAL INDUSTRIES (PVT),4769691.598,NINGBO SMART PHARMACEUTICAL CO,5,320586.3,5,0
3224984,EFROZE CHEMICAL INDUSTRIES (PVT),1612492,NINGXIA QIYUAN PHARMACEUTICAL CO,5,1007621.506,2,0
673793.5,EFROZE CHEMICAL INDUSTRIES (PVT),336896.75,NITIKA PHARMACEUTICAL SPECIALITIES,5,32670.10106,2,0
1313994,EFROZE CHEMICAL INDUSTRIES (PVT),656997,R L FINE CHEM PVT LTD,5,343652.4814,2,0
27149866,EFROZE CHEMICAL INDUSTRIES (PVT),5429973.2,SHAANXI BAOXIN PHARMACEUTICAL CO,5,737898.4077,5,0
10324220.06,EFROZE CHEMICAL INDUSTRIES (PVT),1032422.006,SHANGHAI YUKING WATER SOLUBLE,5,461492.329,10,0
538682.27,EFROZE CHEMICAL INDUSTRIES (PVT),538682.27,SHANGHAI ZIJIANG COLOR PRINTING,5,,1,0
7949096.1,EFROZE CHEMICAL INDUSTRIES (PVT),3974548.05,SHIMADZU ASIA PACIFIC PTE LTD,5,1981914.171,2,1
5891009.37,EFROZE CHEMICAL INDUSTRIES (PVT),841572.7671,SUPRIYA LIFESCIENCE LTD,5,569452.5863,7,0
297599,EFROZE CHEMICAL INDUSTRIES (PVT),297599,TAURUS CHEMICALS P LTD,5,,1,0
1319993,EFROZE CHEMICAL INDUSTRIES (PVT),1319993,VITAL LABORATORIES PVT LTD,5,,1,0
935353.6,EFROZE CHEMICAL INDUSTRIES (PVT),311784.5333,WANBURY LIMITED,5,125077.3933,3,0
2015990,EFROZE CHEMICAL INDUSTRIES (PVT),2015990,ZHEJIANG GUOBANG PHARMACEUTICAL,5,,1,0
5963971,EFROZE CHEMICAL INDUSTRIES (PVT),1490992.75,ZHEJIANG HUAHAI PHARMACEUTICAL,5,401878.3622,4,0
5389253.62,EFROZE CHEMICAL INDUSTRIES (PVT),769893.3743,ZHEJIANG JINGXIN PHARMACEUTICAL,5,378499.9648,7,0
4471585.87,EFROZE CHEMICAL INDUSTRIES (PVT),4471585.87,ZHEJIANG MEDICINES AND HEALTH,5,,1,1
13468248.33,EFROZE CHEMICAL INDUSTRIES (PVT),2693649.666,ZHEJIANG XIANJU JUNYE,5,311993.3711,5,0
1823991,EFROZE CHEMICAL INDUSTRIES (PVT),1823991,ZHUHAI RUNDU PHARMACEUTICAL CO LTD,5,,1,0
11108360.7,"CCL PHARMACEUTICALS (PVT) LTD.,",3702786.9,AARTI DRUGS LTD,5,1068288.195,3,0
2243989,"CCL PHARMACEUTICALS (PVT) LTD.,",2243989,ACEBRIGHT INDIA PHARMA,5,,1,0
1019995,"CCL PHARMACEUTICALS (PVT) LTD.,",1019995,ALPHAMED FORMULATION PVT LIMITED,5,,1,0
470693.25,"CCL PHARMACEUTICALS (PVT) LTD.,",470693.25,AMI LIFESCIENCES PVT LTD,5,,1,0
65333914,"CCL PHARMACEUTICALS (PVT) LTD.,",6533391.4,ANQING WORLD CHEMICAL CO LTD,5,760507.881,10,0
715761.56,"CCL PHARMACEUTICALS (PVT) LTD.,",178940.39,BAL PHARMA LTD,5,12705.74,4,0
16924097.25,"CCL PHARMACEUTICALS (PVT) LTD.,",5641365.75,BEIJING SINO HANSON IMPORT AND,5,1372817.329,3,0
1439993,"CCL PHARMACEUTICALS (PVT) LTD.,",1439993,BILCARE RESEARCH SINGAPORE,5,,1,0
25771105.53,"CCL PHARMACEUTICALS (PVT) LTD.,",2147592.128,BIOCON LIMITED,5,1433628.701,12,0
23399883,"CCL PHARMACEUTICALS (PVT) LTD.,",11699941.5,CHANGZHOU PHARMACEUTICAL FACTORY,5,4327471.581,2,0
2886918.6,"CCL PHARMACEUTICALS (PVT) LTD.,",2886918.6,CSPC INNOVATION PHARMACEUTICAL,5,,1,0
3742181,"CCL PHARMACEUTICALS (PVT) LTD.,",3742181,CTX LIFE SCIENCES PVT LTD,5,,1,0
21827059,"CCL PHARMACEUTICALS (PVT) LTD.,",4365411.8,DHANUKA LABORATORIES LIMITED,5,3054682.289,5,0
18098648.82,"CCL PHARMACEUTICALS (PVT) LTD.,",2585521.26,ENALTEC LABS PRIVATE LIMITED,5,1408582.517,7,0
575997,"CCL PHARMACEUTICALS (PVT) LTD.,",575997,GLENMARK PHARMACEUTICALS LIMITED,5,,1,0
8729671.6,"CCL PHARMACEUTICALS (PVT) LTD.,",4364835.8,INDSWIFT LABORATORIES LIMITED,5,572552.5632,2,0
10229376.87,"CCL PHARMACEUTICALS (PVT) LTD.,",1136597.43,IPCA LABORATORIES LIMITED,5,1031984.85,9,0
17332508.32,"CCL PHARMACEUTICALS (PVT) LTD.,",2888751.387,KOPRAN RESEARCH LABORATORIES,5,613033.7303,6,0
1583462.81,"CCL PHARMACEUTICALS (PVT) LTD.,",791731.405,KORES INDIA LIMITED,5,509488.2479,2,0
22384079,"CCL PHARMACEUTICALS (PVT) LTD.,",11192039.5,LAURUS LABS PRIVATE LIMITED,5,3402266.198,2,0
5278050.75,"CCL PHARMACEUTICALS (PVT) LTD.,",2639025.375,LEE PHARMA LIMITED,5,255916.9701,2,0
974995,"CCL PHARMACEUTICALS (PVT) LTD.,",974995,LUPIN LIMITED,5,,1,0
529197,"CCL PHARMACEUTICALS (PVT) LTD.,",529197,MOREPEN LABORATORIES LIMITED,5,,1,0
359998,"CCL PHARMACEUTICALS (PVT) LTD.,",359998,NECTAR LIFESCIENCES LTD,5,,1,0
2015990,"CCL PHARMACEUTICALS (PVT) LTD.,",2015990,NEXCHEM PHARMACEUTICAL CO LTD,5,,1,0
10932338.8,"CCL PHARMACEUTICALS (PVT) LTD.,",2733084.7,NINGXIA QIYUAN PHARMACEUTICAL CO,5,858790.8595,4,0
53160000,"CCL PHARMACEUTICALS (PVT) LTD.,",4430000,PHARMAGEN LIMITED,5,3664823.418,12,0
3917750,"CCL PHARMACEUTICALS (PVT) LTD.,",979437.5,SHANDONG PHARMACEUTICAL GLASS CO,5,695824.5021,4,0
24693618.78,"CCL PHARMACEUTICALS (PVT) LTD.,",3086702.348,SHANGHAI HAISHUN NEW PHARMACEUTICAL,5,1186795.45,8,1
5999970,"CCL PHARMACEUTICALS (PVT) LTD.,",5999970,SHENZHEN SINOBIOWAY XINPENG,5,,1,0
395998,"CCL PHARMACEUTICALS (PVT) LTD.,",395998,SHODHANA LABORATORIES LIMITED,5,,1,0
1568977.5,"CCL PHARMACEUTICALS (PVT) LTD.,",784488.75,SUPRIYA LIFESCIENCE LTD,5,0,2,0
5406069.75,"CCL PHARMACEUTICALS (PVT) LTD.,",1081213.95,SYMBIO GENERRICS INDIA PRIVATE,5,976417.6592,5,0
3867480.2,"CCL PHARMACEUTICALS (PVT) LTD.,",1933740.1,WANBURY LIMITED,5,401280.4113,2,0
11296638,"CCL PHARMACEUTICALS (PVT) LTD.,",11296638,WUXI HEXIA CHEMICAL COMPANY,5,,1,0
3299997.34,"CCL PHARMACEUTICALS (PVT) LTD.,",1099999.113,ZHEJIANG APELOA KANGYU,5,84284.07527,3,0
4223755.52,"CCL PHARMACEUTICALS (PVT) LTD.,",844751.104,ZHEJIANG DONGGONG PHARMACEUTICAL,5,201735.4899,5,0
6146969,"CCL PHARMACEUTICALS (PVT) LTD.,",3073484.5,ZHEJIANG HAISEN PHARMACEUTICAL,5,744579.9051,2,0
1169994,"CCL PHARMACEUTICALS (PVT) LTD.,",1169994,ZHEJIANG HENGDIAN APELOA IMP AND,5,,1,0
7211964,"CCL PHARMACEUTICALS (PVT) LTD.,",2403988,ZHEJIANG HUAHAI PHARMACEUTICAL,5,2060020.489,3,0
329485.27,"CCL PHARMACEUTICALS (PVT) LTD.,",329485.27,ZHEJIANG LANGHUA PHARMACEUTICAL,5,,1,0
4295595.9,"CCL PHARMACEUTICALS (PVT) LTD.,",1431865.3,ZHUHAI RUNDU PHARMACEUTICAL CO LTD,5,360375.4274,3,0
710396,"CCL PHARMACEUTICALS (PVT) LTD.,",710396,ZHUHAI UNITED LABORATORIES TRADING,5,,1,0
1019835.38,"MASS PHARMA (PVT) LIMITED,",509917.69,ACS DOBFAR SPA,5,0,2,0
395998,"MASS PHARMA (PVT) LIMITED,",395998,ANGELS PHARMA INDIA PRIVATE,5,,1,0
7271963,"MASS PHARMA (PVT) LIMITED,",3635981.5,ANHUI MENOVO PHARMACEUTICAL CO,5,152734.3576,2,0
3397663,"MASS PHARMA (PVT) LIMITED,",3397663,APAR INDUSTRIES LTD,5,,1,1
3695981,"MASS PHARMA (PVT) LIMITED,",1847990.5,ARSHINE PHARMACEUTICAL CO LIMITED,5,763671.7881,2,0
2480388,"MASS PHARMA (PVT) LIMITED,",1240194,AVRA LABORATORIES PRIVATE LIMITED,5,53457.27266,2,0
491612.94,"MASS PHARMA (PVT) LIMITED,",245806.47,BAL PHARMA LTD,5,0,2,0
6959965,"MASS PHARMA (PVT) LIMITED,",6959965,BEIJING KTECH CO LTD,5,,1,0
470693.25,"MASS PHARMA (PVT) LIMITED,",470693.25,CSPC WEISHENG PHARMACEUTICAL,5,,1,0
1951478,"MASS PHARMA (PVT) LIMITED,",1951478,EMAD TRADE HOUSE FZCO,5,,1,0
29445083.72,"MASS PHARMA (PVT) LIMITED,",7361270.93,EUTICALS SPA,5,2111806.488,4,0
15545238.65,"MASS PHARMA (PVT) LIMITED,",3886309.663,FIPHARM CO LIMITED,5,2817320.025,4,0
27185865,"MASS PHARMA (PVT) LIMITED,",6796466.25,HAO RUI ENTERPRISES LIMITED,5,590997.5,4,0
3119214.9,"MASS PHARMA (PVT) LIMITED,",1559607.45,INFOARK CO LTD,5,815126.6051,2,0
2549987,"MASS PHARMA (PVT) LIMITED,",1274993.5,IPCA LABORATORIES LIMITED,5,106065.3101,2,0
4987306.04,"MASS PHARMA (PVT) LIMITED,",831217.6733,MING TAI CHEMICAL CO LTD,5,50779.96532,6,1
6006511.93,"MASS PHARMA (PVT) LIMITED,",1201302.386,MOEHS CATALANA,5,278214.5734,5,0
1122989.5,"MASS PHARMA (PVT) LIMITED,",561494.75,NINGXIA QIYUAN PHARMACEUTICAL CO,5,54450.40413,2,0
2279989,"MASS PHARMA (PVT) LIMITED,",2279989,NORTHEAST PHARM TRADING,5,,1,0
585751.6,"MASS PHARMA (PVT) LIMITED,",585751.6,OPTIMUS DRUGS PRIVATE LIMITED,5,,1,0
1861853.3,"MASS PHARMA (PVT) LIMITED,",1861853.3,QILU ANTIBIOTICS PHARMACEUTICAL,5,,1,0
562216.94,"MASS PHARMA (PVT) LIMITED,",562216.94,R L FINE CHEM PVT LTD,5,,1,0
10103948,"MASS PHARMA (PVT) LIMITED,",1262993.5,RAKSHIT PHARMACEUTICALS LTD,5,259236.9683,8,0
979195,"MASS PHARMA (PVT) LIMITED,",979195,SHANDONG LUOXIN PHARMACEUTICAL,5,,1,0
2368756.66,"MASS PHARMA (PVT) LIMITED,",1184378.33,SHANDONG RUIYING PIONEER,5,556653.7904,2,0
719996,"MASS PHARMA (PVT) LIMITED,",359998,SHANGHAI SHYNDEC PHARMACEUTICAL,5,42426.40687,2,0
1725875.25,"MASS PHARMA (PVT) LIMITED,",1725875.25,SHIMADZU ASIA PACIFIC PTE LTD,5,,1,1
2653937,"MASS PHARMA (PVT) LIMITED,",1326968.5,SINOCHEM QINGDAO CO LTD,5,100443.8112,2,0
1259994,"MASS PHARMA (PVT) LIMITED,",1259994,SINOPHARM WEIQIDA PHARMACEUTICAL,5,,1,0
2591987,"MASS PHARMA (PVT) LIMITED,",2591987,SYNERGENE ACTIVE INGREDIENTS,5,,1,0
3317983,"MASS PHARMA (PVT) LIMITED,",3317983,TAIZHOU BONA CHEMICAL CO LTD,5,,1,0
8571809.32,"MASS PHARMA (PVT) LIMITED,",2142952.33,TIANJIN TIANFA PHARMACEUTICALS,5,142073.34,4,0
2996747.02,"MASS PHARMA (PVT) LIMITED,",2996747.02,ZHEJIANG CHEMICALS IMPORT AND,5,,1,0
1202882.74,"MASS PHARMA (PVT) LIMITED,",601441.37,ZHEJIANG JIANGNAN PHARMACEUTICAL,5,0,2,0
9851247.67,"MASS PHARMA (PVT) LIMITED,",1407321.096,ZHEJIANG TIANYU PHARMACEUTICAL,5,715265.3556,7,0
5330475,ABBOTT LABORATORIES (PAKISTAN) LTD.,5330475,ATLAS COPCO AIRPOWER NV,5,,1,1
1550709,ABBOTT LABORATORIES (PAKISTAN) LTD.,1550709,CHEPSTOW FZE,5,,1,1
17565926,ABBOTT LABORATORIES (PAKISTAN) LTD.,8782963,DELTA ENGINEERING CONCERN FZE,5,11211712.59,2,0
8105959,ABBOTT LABORATORIES (PAKISTAN) LTD.,8105959,DUNHAM  BUSH INDUSTRIES SDN BHD,5,,1,1
6691130.6,ABBOTT LABORATORIES (PAKISTAN) LTD.,6691130.6,EPSI SA,5,,1,0
22708843,ABBOTT LABORATORIES (PAKISTAN) LTD.,11354421.5,EUTICALS SPA,5,1566807.913,2,0
10789759.94,ABBOTT LABORATORIES (PAKISTAN) LTD.,2157951.988,FUJI KASEI CO LTD,5,1367119.819,5,1
1155749,ABBOTT LABORATORIES (PAKISTAN) LTD.,1155749,GIVAUDAN MEA FZE,5,,1,1
9881951,ABBOTT LABORATORIES (PAKISTAN) LTD.,9881951,GIVAUDAN MEA FZE BUILDING JAFZA,5,,1,1
22099203,ABBOTT LABORATORIES (PAKISTAN) LTD.,7366401,HONEYWELL SPECIALTY CHEMICALS,5,3068826.231,3,1
47759761,ABBOTT LABORATORIES (PAKISTAN) LTD.,47759761,HUBEI 295 SCIENCE AND TECHNOLOGY,5,,1,0
2837642.13,ABBOTT LABORATORIES (PAKISTAN) LTD.,2837642.13,INGERSOLL RAND INTERNATIONAL,5,,1,1
5021975,ABBOTT LABORATORIES (PAKISTAN) LTD.,1673991.667,JIANGYIN DRY EQUIPMENT MANUFACTURE,5,551964.8848,3,0
20708297,ABBOTT LABORATORIES (PAKISTAN) LTD.,10354148.5,JIH SHIN MACHINERY MFG CO LTD,5,2157796.447,2,0
22856286,ABBOTT LABORATORIES (PAKISTAN) LTD.,5714071.5,JUNGBUNZLAUER AUSTRIA AG,5,2953500.956,4,1
1843191,ABBOTT LABORATORIES (PAKISTAN) LTD.,1843191,LCY CHEMICAL CORP,5,,1,1
11639941,ABBOTT LABORATORIES (PAKISTAN) LTD.,3879980.333,NINGBO SMART PHARMACEUTICAL CO,5,723322.1412,3,0
