Amount,Applicant,Average,Beneficiary,Community_ID,Deviation,Frequency,Linkage
6727686.67,AM ENTERPRISES AM ENTERPRISES REHMAN GALI NO.01 BRANDERTH ROAD LAHORE. 0323 7306806,1345537.334,GUANGDONG METALS AND MINERAL IMPORT AND EXPORT GROUP CORP 774 DONG FENG ROADE GUANGZHOU CHINA ,7,663379.3143,5,0
3064500.19,AM ENTERPRISES AM ENTERPRISES REHMAN GALI NO.01 BRANDERTH ROAD LAHORE. 0323 7306806,3064500.19,JINHAOYUAN INTERNATIONAL TRADING CO LTD FLATERM6116F RICKY CENTER 36 CHONG YIP ST KWUN TONG KL HONGKONG P R CHINA,7,,1,0
89455145.82,"STANLEY PHARMACEUTICALS (PVT) LTD., 84-B INDUSTRIAL ESTATE, HAYATABAD, PESHAWAR - PAKISTAN ",4472757.291,AESICA PHARMACEUTICALS LIMITED WINDMILL INDUSTRIAL ESTATE SHOTTON LANE CRAMLINGTON NORTHUMBLERLAND NE23 3 JL  UNITED KINGDOM,32,656818.2938,20,0
7621270.63,"STANLEY PHARMACEUTICALS (PVT) LTD., 84-B INDUSTRIAL ESTATE, HAYATABAD, PESHAWAR - PAKISTAN ",2540423.543,COLORCON LIMITED FLAGSHIP HOUSE VICTORY WAY CROSSWAYS DARTFORD KENT DA2 6QD ENGLAND,32,1615597.788,3,0
423576.9,"STANLEY PHARMACEUTICALS (PVT) LTD., 84-B INDUSTRIAL ESTATE, HAYATABAD, PESHAWAR - PAKISTAN ",423576.9,DR PAUL LOHMANN GMBH KG POSTFACH 1220 D31857 EMMERTHAL GERMANY,32,,1,0
681337.8,"STANLEY PHARMACEUTICALS (PVT) LTD., 84-B INDUSTRIAL ESTATE, HAYATABAD, PESHAWAR - PAKISTAN ",681337.8,DSM NUTRITIONAL PRODUCTS ASIA PACIFIC 30 PASIR PANJANG ROAD MAPLETREE BUSINESS CITY NO 1331 SINGAPORE 117440,32,,1,0
1037729.88,"STANLEY PHARMACEUTICALS (PVT) LTD., 84-B INDUSTRIAL ESTATE, HAYATABAD, PESHAWAR - PAKISTAN ",1037729.88,HANGZHOU ZHONGBAO IMP AND EXP CORP LTD 13FE8 BUILDING WESTPORT NEW TERRITORIES NO 206 ZHENHUA ROAD HANGZHOU,32,,1,0
3333314.16,"STANLEY PHARMACEUTICALS (PVT) LTD., 84-B INDUSTRIAL ESTATE, HAYATABAD, PESHAWAR - PAKISTAN ",1111104.72,INFOARK CO LTD RM 810 NEW LAND PLAZA 58 FUCHENG ROAD HAIDIAN DISTRICT BEIJING CHINA,32,370107.5374,3,0
2762360.42,"STANLEY PHARMACEUTICALS (PVT) LTD., 84-B INDUSTRIAL ESTATE, HAYATABAD, PESHAWAR - PAKISTAN ",1381180.21,JIANGSU RUNQI NEW MATERIAL CO LTD TANGJI INDUSTRIAL ZONE LIANSHUI HUAIAN JIANGSU PROVINCE CHINA,32,1169007.556,2,0
2373151.97,"STANLEY PHARMACEUTICALS (PVT) LTD., 84-B INDUSTRIAL ESTATE, HAYATABAD, PESHAWAR - PAKISTAN ",1186575.985,SHANDONG XINHUA PHARMACEUTICAL CO LTD 14 DONGYI ROAD ZIBO SHANDONG CHINA ,32,47436.66147,2,0
4219565.88,RECH INTERNATIONAL OFFICE # M-10 BLOCK 6 PECHS NEAR FARAN HOTEL KARACHI ,527445.735,CHANGZHOU KANGHUI MEDICAL INNOVATION CO LTD NO 11 NORTH CHANGJIANG ROAD XINBEI ZONE CHANGZHCU 213022 JIANGSU CHINA,30,267636.4611,8,0
347052.54,RECH INTERNATIONAL OFFICE # M-10 BLOCK 6 PECHS NEAR FARAN HOTEL KARACHI ,347052.54,G21 SRL VIA SANDRO PERTINI 841039 SAN PASSIDONIO M0 ITALY,30,,1,0
22208956.84,RECH INTERNATIONAL OFFICE # M-10 BLOCK 6 PECHS NEAR FARAN HOTEL KARACHI ,2018996.076,SERF 85 AVENUE DES BRUYERES 69150 DECINES CEDEXFRANCE,30,914248.6858,11,0
9997056.75,RECH INTERNATIONAL OFFICE # M-10 BLOCK 6 PECHS NEAR FARAN HOTEL KARACHI ,769004.3654,TIPMED MEDICAL DEVICE MANUFACTURING LIMITED COMPANY 7401 1 SOK NO : 20 PINARBASI IZMIR TURKEY,30,613004.3137,13,0
33915009.3,RECH INTERNATIONAL OFFICE # M-10 BLOCK 6 PECHS NEAR FARAN HOTEL KARACHI ,2261000.62,UNITED ORTHOPEDIC CORPORATION NO57 PARK AVE2 SCIENCE PARK HSINCHU TAIWAN ,30,1316595.325,15,0
5553770.82,RECH INTERNATIONAL OFFICE # M-10 BLOCK 6 PECHS NEAR FARAN HOTEL KARACHI ,793395.8314,WALDEMAR LINK GMBH AND CO KG BARKHAUSENWEG 10 22339 HAMBURG GERMANY ,30,611001.8053,7,0
3125768.18,MIKDAR TRADERS PLOT NO LR 6/7 KAKA STREET OFF NISHTER ROAD KARACHI ,625153.636,ZHEJIANG HUAFENG NEW MATERIALS CORP LTD NO1688 KAIFAQU RD ECONOMIC DEVEPZONERUIAN ZHEJIANG CHINA,149,3281.420813,5,0
3233105.09,"HUNTSMAN TEXTILE EFFECTS PAK PV LTD H-T-3, LANDHI INDUSTRIAL AREA, KARACHI.",1616552.545,HUNTSMAN SINGAPORE PTE LIMITED 150 BEACH ROAD NO 3700 GATEWAY WEST SINGAPORE ,82,1129881.945,2,0
8602552.19,SHAUKAT KHANUM MEMORIAL TRUST 7-A BLOCK R-3 M.A JOHAR TOWN LAHORE,4301276.095,ATLAS GLOBAL FZE OFFICE 323 BLOCK B TECHNO PARK BUILDING SHEIKH MOHAMMED BIN ZAYED ROAD DUBAI POBOX 17442 UAE,25,5356549.132,2,0
37949446.25,SHAUKAT KHANUM MEMORIAL TRUST 7-A BLOCK R-3 M.A JOHAR TOWN LAHORE,1084269.893,BECKMAN COULTER INTERNATIONAL SA 22 RUE JUSTEOLIVIER CASE POSTALE 1059 1260 NYON 1 SWITZERLAND,25,845020.2569,35,0
1779863.98,SHAUKAT KHANUM MEMORIAL TRUST 7-A BLOCK R-3 M.A JOHAR TOWN LAHORE,1779863.98,LENOVO GLOBAL TECHNOLOGY HK LIMITED 23 F LINCOIN HOUSE TAIKOO PLACE 979 KINGS ROAD QUARRY BAY HONGKONG,25,,1,0
9056551.68,"EXIN CHEMICALS CORPORATION 33-B, INDUSTRIAL ESTATE, MULTAN, PAKISTAN ",9056551.68,CHINA JIANGSU INTERNATIONAL ECONOMI 24TH FLOOR NO 8 ZHONGSHAN NANLU NAN ,78,,1,0
1991602.8,"EXIN CHEMICALS CORPORATION 33-B, INDUSTRIAL ESTATE, MULTAN, PAKISTAN ",1991602.8,DIMMID INC 4635 BEDFOR AVENUE BROOKLYN NEW YORK 11235 USA,78,,1,0
1677139.2,"EXIN CHEMICALS CORPORATION 33-B, INDUSTRIAL ESTATE, MULTAN, PAKISTAN ",1677139.2,HANGZHOU PUDI TRADING CO LTD RM 909 JINJUN BLDG NO 341 SHUIXIANG RD JIANGGAN DIST HANGZHOU CHINA,78,,1,0
12735775.8,"EXIN CHEMICALS CORPORATION 33-B, INDUSTRIAL ESTATE, MULTAN, PAKISTAN ",3183943.95,HIGH HOPPE INTL GROUP JIANGSU CHAMPION HOLDINGS LIMITED COMPANY NO91 BAIXIA RD NANJING CHINA,78,416513.1638,4,1
4785087.78,"EXIN CHEMICALS CORPORATION 33-B, INDUSTRIAL ESTATE, MULTAN, PAKISTAN ",4785087.78,JIANGSU HOSO IMPORT AND EXPORT CORPLTD ROOM 2012 SUNING UNIVERSAL MANSION 188 GUANGZHOU ROAD NANJING CHINA,78,,1,0
10565976.96,"EXIN CHEMICALS CORPORATION 33-B, INDUSTRIAL ESTATE, MULTAN, PAKISTAN ",10565976.96,JIANGSU YONGAN CHEMICALS CO LTD XUEHANG CHEMICAL INDUSTRIAL PARK LIANSHUI COUNTY JIANGSU PROVINCE CHINA,78,,1,0
23610975.3,"EXIN CHEMICALS CORPORATION 33-B, INDUSTRIAL ESTATE, MULTAN, PAKISTAN ",4722195.06,SHANDONG QIAOCHANG CHEMICAL IMPEXP CO LTD NO1181 HUANGHE 12 ROAD BINZHOU SHANDONG CHINA,78,1187141.104,5,0
4465383.12,"EXIN CHEMICALS CORPORATION 33-B, INDUSTRIAL ESTATE, MULTAN, PAKISTAN ",4465383.12,SHANGHAI AGRICARE CHEMICAL CO LTD ROOM NO 10061007 BUILDING 2 JITIAN INTERNATIONAL SQUARE NO999 SOUTH BAILU ROAD DEVELOPMENT,78,,1,0
96955731.63,"EXIN CHEMICALS CORPORATION 33-B, INDUSTRIAL ESTATE, MULTAN, PAKISTAN ",5703278.331,SHANGHAI AGROTREE CHEMICALS COLTD ROOMB515NO2250 PUDONGSOUTH RD PUDONG SHANGHAICHINA ,78,2321760.446,17,0
3668742,"EXIN CHEMICALS CORPORATION 33-B, INDUSTRIAL ESTATE, MULTAN, PAKISTAN ",3668742,ZHEJIANG MEDICINES AND HEALTH PRODUCTS IMP AND EXP CO LTD ZMC BUILDING1012NZHONGSHAN ROAD HANGZHOU 310003 CHINA,78,,1,0
1857685.96,HASEEB & CO 1ST FLOOR 85 FEROZPUR ROAD BESIDE ICHRA SHOPPING CENTER LAHORE PAKISTAN,1857685.96,CERAMICA GOMEZ SA CTRA RLBESALBES KM 3APDO CORREOS 8 CASRELLON SPAIN ,11,,1,0
10683799.13,HASEEB & CO 1ST FLOOR 85 FEROZPUR ROAD BESIDE ICHRA SHOPPING CENTER LAHORE PAKISTAN,1780633.188,FOSHAN JUNJING INDUSTRIAL CO LTD 4F JINQIAO BUILDING HUA YUAN ROAD EAST FOSHAN GUANGDONG CHINA ,11,1285610.31,6,0
10877505.57,HASEEB & CO 1ST FLOOR 85 FEROZPUR ROAD BESIDE ICHRA SHOPPING CENTER LAHORE PAKISTAN,1812917.595,XIAMEN CERAROCK IMP AND EXP CO LTD RM612 FLOOR 6TH ANLING ROAD HULI DIST XIAMEN CHINA ,11,1557994.641,6,0
8964728.3,HASEEB & CO 1ST FLOOR 85 FEROZPUR ROAD BESIDE ICHRA SHOPPING CENTER LAHORE PAKISTAN,1792945.66,XIAMEN SENSTAR IMP AND EXP CO LTD ROOM C1 FLOOR5 NO9LIAN HUA SOUTH ROAD SIMING DISTRICT XIAMEN CHINA,11,1568273.071,5,0
105450.13,RAFHAN MAIZE PRODUCTS CO LIMTED CANAL ROAD FAISALABAD. ,105450.13,EMERSON PROCESS MANAGEMENT ASIA PACIFIC PRIVATE LIMITED 1 PANDAN CRESENT SINGAPORE ,5,,1,0
10559192.93,RAFHAN MAIZE PRODUCTS CO LIMTED CANAL ROAD FAISALABAD. ,5279596.465,IMERYS MINERAL CALIFORNIA INC 2500 SAN MIGUELITO ROAD LOMPOC CA 93436 US,5,690112.9758,2,0
357854.59,RAFHAN MAIZE PRODUCTS CO LIMTED CANAL ROAD FAISALABAD. ,119284.8633,KADANT JOHNSON EUROPR BV NIVERHEIDSLAAN NETHERLANDS ,5,33459.53192,3,0
1079658.36,"EXIN CHEMICALS CORPORATION., 33-B, INDUSTRIAL ESTATE, MULTAN, PAKISTAN. ",1079658.36,DIMMID INC 4635 BEDFOR AVENUE BROOKLYN NEW YORK 11235 USA,78,,1,0
4886764.34,"EXIN CHEMICALS CORPORATION., 33-B, INDUSTRIAL ESTATE, MULTAN, PAKISTAN. ",4886764.34,HANGZHOU PUDI TRADING CO LTD RM 909 JINJUN BLDG NO 341 SHUIXIANG RD JIANGGAN DIST HANGZHOU CHINA,78,,1,0
3018850.56,"EXIN CHEMICALS CORPORATION., 33-B, INDUSTRIAL ESTATE, MULTAN, PAKISTAN. ",3018850.56,HIGH HOPPE INTL GROUP JIANGSU CHAMPION HOLDINGS LIMITED COMPANY NO91 BAIXIA RD NANJING CHINA,78,,1,1
1952818.96,"EXIN CHEMICALS CORPORATION., 33-B, INDUSTRIAL ESTATE, MULTAN, PAKISTAN. ",1952818.96,ISKY CHEMICALS CO LTD KIMHONDA BUILDING NO 479 FURONG ROAD M CHANGSHA HUNAN 410005 CHINA,78,,1,0
11429703.65,"EXIN CHEMICALS CORPORATION., 33-B, INDUSTRIAL ESTATE, MULTAN, PAKISTAN. ",11429703.65,JIANGSU POLYCHEM CO LTD 98 MINJIANG ROAD XINBEI ZONE CHANGZHOU CITY JIANGSU CHINA,78,,1,0
18175996.08,"EXIN CHEMICALS CORPORATION., 33-B, INDUSTRIAL ESTATE, MULTAN, PAKISTAN. ",6058665.36,JIANGSU YONGAN CHEMICALS CO LTD XUEHANG CHEMICAL INDUSTRIAL PARK LIANSHUI COUNTY JIANGSU PROVINCE CHINA,78,2611437.552,3,0
13836398.4,"EXIN CHEMICALS CORPORATION., 33-B, INDUSTRIAL ESTATE, MULTAN, PAKISTAN. ",4612132.8,SHANDONG QIAOCHANG CHEMICAL IMPEXP CO LTD NO1181 HUANGHE 12 ROAD BINZHOU SHANDONG CHINA,78,1275204.935,3,0
6652162.99,"EXIN CHEMICALS CORPORATION., 33-B, INDUSTRIAL ESTATE, MULTAN, PAKISTAN. ",6652162.99,SHANGHAI AGRICARE CHEMICAL CO LTD ROOM NO 10061007 BUILDING 2 JITIAN INTERNATIONAL SQUARE NO999 SOUTH BAILU ROAD DEVELOPMENT,78,,1,0
39893061.94,"EXIN CHEMICALS CORPORATION., 33-B, INDUSTRIAL ESTATE, MULTAN, PAKISTAN. ",3989306.194,SHANGHAI AGROTREE CHEMICALS COLTD ROOMB515NO2250 PUDONGSOUTH RD PUDONG SHANGHAICHINA ,78,2719455.694,10,0
399368.77,KULSUM HAJI IBRAHIM JM4 744 BAHADUR YAR JANG ROAD JAMSHED ROAD NO 2 KARACHI ROADKARACHIIR,399368.77,AL CAN EXPORTS PVT LTD SHEETAL I  ,19,,1,0
1317183.2,KULSUM HAJI IBRAHIM JM4 744 BAHADUR YAR JANG ROAD JAMSHED ROAD NO 2 KARACHI ROADKARACHIIR,658591.6,CHARABOT 10AVENUE EMMANUEL BAUDOIN 06130 GRASSE FRANCE ,19,61074.6936,2,0
13628731.87,KULSUM HAJI IBRAHIM JM4 744 BAHADUR YAR JANG ROAD JAMSHED ROAD NO 2 KARACHI ROADKARACHIIR,851795.7419,CHARABOT 10AVENUE YE BAUDOINBP 2207006131 GRASSE CEDEX FRANCE,19,464464.354,16,0
12339866.12,KULSUM HAJI IBRAHIM JM4 744 BAHADUR YAR JANG ROAD JAMSHED ROAD NO 2 KARACHI ROADKARACHIIR,1233986.612,IBERCHEM SA 30820ALCANTARILLA MURCIA SPAIN ,19,571048.903,10,0
9416874.55,KULSUM HAJI IBRAHIM JM4 744 BAHADUR YAR JANG ROAD JAMSHED ROAD NO 2 KARACHI ROADKARACHIIR,1883374.91,KEVA FRAAGRANCES PVT LTD DEVKARAN 36 MANGALDAS ROAD MUMBAI400 002IN ,19,1715619.624,5,0
1754958.46,KULSUM HAJI IBRAHIM JM4 744 BAHADUR YAR JANG ROAD JAMSHED ROAD NO 2 KARACHI ROADKARACHIIR,1754958.46,SHANDONG PHARMACEUTICAL GLASS CO L BUXIA RD YIYUAN COUNTY ZIBO CITY SHANDONG 256100 CHINA ,19,,1,0
458854.8,KULSUM HAJI IBRAHIM JM4 744 BAHADUR YAR JANG ROAD JAMSHED ROAD NO 2 KARACHI ROADKARACHIIR,458854.8,SURRAT PERFUMES CO LTD HOLY MACCA SUDIA ARABIA ,19,,1,0
497900.7,KULSUM HAJI IBRAHIM JM4 744 BAHADUR YAR JANG ROAD JAMSHED ROAD NO 2 KARACHI ROADKARACHIIR,497900.7,SWISS ARABIAN PERFUMES IND LLC PO BOX NO 1615 SHARJAH UAE ,19,,1,0
48898722.4,KULSUM HAJI IBRAHIM JM4 744 BAHADUR YAR JANG ROAD JAMSHED ROAD NO 2 KARACHI ROADKARACHIIR,2126031.409,SYMRISE ASIA PACIFIC PTE LTD 226 PANDAN LOOP SINGAPORE 128412 ,19,238520.5131,23,0
7736706.02,"METAL CYCLE TRADERS METAL CYCLE TRADERS, MOHALLAH GHOSIA ABAD,MORE MAFIWALA, GUJRANWALA.  03216982050",3868353.01,EURAJOEN ROMU OY LAPINTIE 179 F1 27100 EURAJOKI FIN ,111,1048453.953,2,0
2120761.39,"METAL CYCLE TRADERS METAL CYCLE TRADERS, MOHALLAH GHOSIA ABAD,MORE MAFIWALA, GUJRANWALA.  03216982050",2120761.39,GREENLAND AMERICA INC 1905 WOODSTOCK RD SUITE 2200 ROSWEELL GA 30075 USA ,111,,1,0
4288046.62,"METAL CYCLE TRADERS METAL CYCLE TRADERS, MOHALLAH GHOSIA ABAD,MORE MAFIWALA, GUJRANWALA.  03216982050",1429348.873,PURE TOUCH HK LTD RM 1504 15F KWONG FAT COMM BUILDING 582588 CANTON ROAD YU MA TEI HONG KONG,111,95552.6089,3,0
17145519.82,"METAL CYCLE TRADERS METAL CYCLE TRADERS, MOHALLAH GHOSIA ABAD,MORE MAFIWALA, GUJRANWALA.  03216982050",1318886.14,S SACKERS CLAYDON LTD RAILWAY SIDINGS GIPPING RD GREAT BLAKENHAM NR IPSWICH SUFFOLK IP6 OJB,111,420076.7372,13,0
40595729.8,"METAL CYCLE TRADERS METAL CYCLE TRADERS, MOHALLAH GHOSIA ABAD,MORE MAFIWALA, GUJRANWALA.  03216982050",2706381.987,TRADE WAY IMPEX LLC 4034 SYDNEY CIRCLE DALTON GA 30721 ,111,1238964.263,15,0
20419171.87,"METAL CYCLE TRADERS METAL CYCLE TRADERS, MOHALLAH GHOSIA ABAD,MORE MAFIWALA, GUJRANWALA.  03216982050",1570705.528,UNIVERSAL METALS INC 98 CUTTER MILL RD SUITE 428 N GREAT NECK NY11021 USA ,111,1149006.013,13,0
2709180.99,"METAL CYCLE TRADERS METAL CYCLE TRADERS, MOHALLAH GHOSIA ABAD,MORE MAFIWALA, GUJRANWALA.  03216982050",1354590.495,VALCART SNC VIA VITTORIO VENETO 14 24060 ROGNO BG ,111,804899.5005,2,0
608647390.1,"PAKISTAN MOBILE COMMUNICATIONS LIMITED, MOBILINK HOUSE,1-A, IBC-1, KOHISTAN ROAD, F-8 MARKAZ, ISLAMABAD, PAKISTAN.",10678024.39,ERICSSON AB TORSHAMNSGATAN 2123 KISTA S164 80 STOCKHOLM SWEDEN,26,15695983.97,57,0
16580093.31,"PAKISTAN MOBILE COMMUNICATIONS LIMITED, MOBILINK HOUSE,1-A, IBC-1, KOHISTAN ROAD, F-8 MARKAZ, ISLAMABAD, PAKISTAN.",16580093.31,GEMALTO MIDDLE EAST FZ LLC P O BOX 500400 DUBAI STUDIO CITY BUILDING C DUBAI,26,,1,0
3557289843,"PAKISTAN MOBILE COMMUNICATIONS LIMITED, MOBILINK HOUSE,1-A, IBC-1, KOHISTAN ROAD, F-8 MARKAZ, ISLAMABAD, PAKISTAN.",22657897.09,HUAWEI INTERNATIONAL (Multiple),26,40947851.5,157,0
11006226,"PAKISTAN MOBILE COMMUNICATIONS LIMITED, MOBILINK HOUSE,1-A, IBC-1, KOHISTAN ROAD, F-8 MARKAZ, ISLAMABAD, PAKISTAN.",11006226,NEXUS TELECOM FZE EXECUTIVE SUITE X119 SHARJAH AIRPORT FREE ZONE UAE,26,,1,0
8415435,"PAKISTAN MOBILE COMMUNICATIONS LIMITED, MOBILINK HOUSE,1-A, IBC-1, KOHISTAN ROAD, F-8 MARKAZ, ISLAMABAD, PAKISTAN.",8415435,TROVICOR SOLUTIONS FZ LLC OFFICE202 BUILDING 14 DUBAI INTERNET CITY DUBAI UAE,26,,1,0
1125439056,"PAKISTAN MOBILE COMMUNICATIONS LIMITED, MOBILINK HOUSE,1-A, IBC-1, KOHISTAN ROAD, F-8 MARKAZ, ISLAMABAD, PAKISTAN.",19744544.84,ZTE CORPORATION KEJI ROAD SOUTH HITECH INDUSTRIAL PARK NANSHANL DISTRICT SHENZHEN PR CHINA,26,33336689.56,57,0
679307.38,COCA COLA BEVERAGES 5-E-II GULBERG III LAHORE,679307.38,HUSKY INJECTION MOLDING SYSTEMS SA TECHNICAL CENTRE BLDG 1 BP 93 ZI ,102,,1,0
471264.36,COCA COLA BEVERAGES 5-E-II GULBERG III LAHORE,471264.36,SEW EURO DRIVE GMBH AND CO (Multiple),102,,1,0
12083787.94,"KOHINOOR SOAP & DETERGENT PVT LTD TIBET CENTRE, M.A. JINNAH ROAD, KARACHI PAKISTAN.",2416757.588,CPL AROMAS FZE PO BOX 17643 PLOT NO S31202 SOUTH JEBEL ALI FREE ZONE DUBAI UAE,19,455648.9652,5,0
24312229.11,"KOHINOOR SOAP & DETERGENT PVT LTD TIBET CENTRE, M.A. JINNAH ROAD, KARACHI PAKISTAN.",3039028.639,GIVAUDAN INDIA PRIVATE LIMITED PLOT NO2526 2ND CROSS JIGANI INDL AREA JIGANI BANGALORE 56010 INDIA,19,1327327.896,8,0
29836628.14,"KOHINOOR SOAP & DETERGENT PVT LTD TIBET CENTRE, M.A. JINNAH ROAD, KARACHI PAKISTAN.",2131187.724,GIVAUDAN INTERNATIONAL SA CHEMIN DE LA PARFUMERIE 5 CH1214 VERNIER SWITZERLAND,19,906711.0328,14,0
14014594.44,"KOHINOOR SOAP & DETERGENT PVT LTD TIBET CENTRE, M.A. JINNAH ROAD, KARACHI PAKISTAN.",3503648.61,IBERCHEM SA 30820ALCANTARILLA MURCIA SPAIN ,19,1787672.735,4,0
124536968.1,"KOHINOOR SOAP & DETERGENT PVT LTD TIBET CENTRE, M.A. JINNAH ROAD, KARACHI PAKISTAN.",8895497.724,K2 RESOURCES SDN BHD NW3A30 COVA SQUARE JLN TEKNLOGI KOTA DAMANSARA 47810 PJ SELANGOR MALAYSIA,19,7497951.567,14,0
48969241.38,"KOHINOOR SOAP & DETERGENT PVT LTD TIBET CENTRE, M.A. JINNAH ROAD, KARACHI PAKISTAN.",12242310.34,PT K2 INDUSTRIES INDONESIA JL KOSAMBICURUG DESA DUREN KEC KLARI 41371 KARAWANG JAWA BARAT PO BOX 368 INDONESIA,19,4939585.608,4,0
7136751.42,"KOHINOOR SOAP & DETERGENT PVT LTD TIBET CENTRE, M.A. JINNAH ROAD, KARACHI PAKISTAN.",1427350.284,SYMRISE ASIA PACIFIC PTE LTD 226 PANDAN LOOP SINGAPORE 128412 ,19,356503.1242,5,0
537208.65,"KOHINOOR SOAP & DETERGENT PVT LTD TIBET CENTRE, M.A. JINNAH ROAD, KARACHI PAKISTAN.",537208.65,ZHEJIANG NEWFINE INDUSTRY CO LTD NO 225 DONGQING ROAD JIAXINGZHEJIANGPR OF CHINA ,19,,1,0
2421369.72,ROYAL CHEMICAL MR-1/153 OFF DARYALAL ST JODIA BAZAR KARACHI-PAKISTAN.,2421369.72,A H A INTERNATIONAL CO LTD JIN AN MANSION 306 TUN XI RD HEFEI ANHUI CHINA ,96,,1,0
1596217.23,ROYAL CHEMICAL MR-1/153 OFF DARYALAL ST JODIA BAZAR KARACHI-PAKISTAN.,1596217.23,AVAI CHEMICALS COLTD ROOM 1806 BLOCK B CHINA RESOURCES BUILDING NO 6 SHANDONG ROAD QINGDAOCHINA,96,,1,0
19427141.92,ROYAL CHEMICAL MR-1/153 OFF DARYALAL ST JODIA BAZAR KARACHI-PAKISTAN.,3237856.987,DALIAN PANASIA CHEMICAL COMPANY LIMITED NO35 ZHUHE STREETZHONG SHAN DISTRICTDALIAN 116001 CHINA,96,240555.9601,6,0
2004705.45,ROYAL CHEMICAL MR-1/153 OFF DARYALAL ST JODIA BAZAR KARACHI-PAKISTAN.,2004705.45,FUJI KASEI CO LTD 11316 AWAZA NISHIKU OSAKA 5500011 JAPAN,96,,1,0
1719486.96,ROYAL CHEMICAL MR-1/153 OFF DARYALAL ST JODIA BAZAR KARACHI-PAKISTAN.,1719486.96,HANGZHOU ZHONGBAO IMP AND EXP CORP LTD 13FE8 BUILDING WESTPORT NEW TERRITORIES NO 206 ZHENHUA ROAD HANGZHOU,96,,1,1
4979007,ROYAL CHEMICAL MR-1/153 OFF DARYALAL ST JODIA BAZAR KARACHI-PAKISTAN.,2489503.5,HUBEI XINGFA CHEMICALS GROUP COLTD A810 SANXIA SHANGCHENG 521 JIEFANG ROADYICHANGHUBEI 443000 CHINA ,96,0,2,0
3350085.55,ROYAL CHEMICAL MR-1/153 OFF DARYALAL ST JODIA BAZAR KARACHI-PAKISTAN.,3350085.55,JOC JOINT INTERNATIONAL CORP LTD 8 FLOOR SUN AND MOON BUILDING NO2 SOUTH TAIPING ROAD 210001 NANJING CHINA,96,,1,0
2332271.7,ROYAL CHEMICAL MR-1/153 OFF DARYALAL ST JODIA BAZAR KARACHI-PAKISTAN.,2332271.7,QINGDAO KAISON CHEMICALS CO LTD NO 6123 EAST THE FOURTEEN INDUSTRIAL PARK FREE TRADE ZONE QINGDAO 266500 CHINA,96,,1,0
4648820.22,ROYAL CHEMICAL MR-1/153 OFF DARYALAL ST JODIA BAZAR KARACHI-PAKISTAN.,4648820.22,QINGDAO SUN CHEMICAL CORPORATION LIMITED 24A QINGDAO INTERNATIONAL FINANCE CENTRE NO 59XIANG GANG MIDDLE ROAD QINGDAO CHINA,96,,1,0
3908782.55,ROYAL CHEMICAL MR-1/153 OFF DARYALAL ST JODIA BAZAR KARACHI-PAKISTAN.,1954391.275,QINGDAO WISDOM INTERNATIONAL TRADING CO LTD ROOM 1105 SECTION A OF RUINACONDO NO 69 HAIMEN ROAD QINGDAO CHINA,96,971710.3318,2,0
3079542.03,ROYAL CHEMICAL MR-1/153 OFF DARYALAL ST JODIA BAZAR KARACHI-PAKISTAN.,3079542.03,SUNCHEM GROUP HK COLTD 24 AQINGDAO INTERNATIONAL FINANCE CENTRE59 NINGXIA ROAD MIDDLE ROADQINDAOCHINA,96,,1,0
2490551.71,ROYAL CHEMICAL MR-1/153 OFF DARYALAL ST JODIA BAZAR KARACHI-PAKISTAN.,2490551.71,SURIACHEM SDN BHDCO NO307772W PLOT 14321 JALAN PERUSAHAAN 24 KG IDAMAN PANDAMARAN 42000 PORT KLANGSELANGORDARUL EHSAN MALAYSIA,96,,1,0
2735833.32,ROYAL CHEMICAL MR-1/153 OFF DARYALAL ST JODIA BAZAR KARACHI-PAKISTAN.,2735833.32,TAIWAN NJC CORPORATION NO 45 ZHONGZHENG RD MINXIONG INDUSTRIAL PARK CHIAYI COUNTY 621 TAIWAN,96,,1,0
12965164.73,PHILIP MORRIS (PAKISTAN) LTD 19TH FLOOR THE HARBOUR FRONT DOLMEN CITY HC-3 BLOCK-4 CLIFTON KARACHI,6482582.365,BOEGLI GRAVURES SA RUE DE LA GARE 24 CH2074 MARIN PO BOX 32 SWITZERLAND,150,6758938.059,2,0
1441732.33,PHILIP MORRIS (PAKISTAN) LTD 19TH FLOOR THE HARBOUR FRONT DOLMEN CITY HC-3 BLOCK-4 CLIFTON KARACHI,720866.165,BORFWALDT KC GMBH HAMBURG GERMANY ,150,1190.124352,2,0
3457087.04,PHILIP MORRIS (PAKISTAN) LTD 19TH FLOOR THE HARBOUR FRONT DOLMEN CITY HC-3 BLOCK-4 CLIFTON KARACHI,1152362.347,ESSENTRA PTE LTD 8 MARINA VIEW NO 2100 ASIA SQUARE TOWER 1 SINGAPORE 018960,150,921823.8566,3,0
1928710.08,PHILIP MORRIS (PAKISTAN) LTD 19TH FLOOR THE HARBOUR FRONT DOLMEN CITY HC-3 BLOCK-4 CLIFTON KARACHI,1928710.08,IOI ACIDCHEM SDN BHD 2411 LORONG PERUSAHAAN SATU PRAI INDUSTRIAL COMPLEX 13600 PRAI PENANG MALAYSIA,150,,1,0
